wikidpr_id,href,a
5403631742b53eac2f8ef793,http://www.tribunnews.com/nasional/20http://wikidpr.org/28/gara-gara-pkpu-mantan-ketua-komisi-ii-nilai-partai-politik-jadi-tersandera?page=1,sumber
5403631742b53eac2f8ef793,http://www.tribunnews.com/tag/partai-golkar/,Partai Golkar
5403631742b53eac2f8ef793,http://www.tribunnews.com/tag/agun-gunandjar-sudarsa/,Agun Gunandjar Sudarsa
5403631742b53eac2f8ef793,https://id.wikipedia.org/wiki/Hitung_cepat,quick count
5403631742b53eac2f8ef793,http://wikidpr.org/rangkuman/masukan-ruu-pemilu---rdp-pansus-dengan-dewan-pers-dan-kpi,sumber
5403631742b53eac2f8ef793,http://www.tribunnews.com/tag/agun-gunanjar-sudarsa/,Agun Gunanjar Sudarsa
5403631742b53eac2f8ef793,http://www.tribunnews.com/nasional/20http://wikidpr.org/24/agun-gunanjar-konsisten-tolak-dana-aspirasi,sumber
5403631742b53eac2f8ef82d,http://www.bi.go.http://wikidpr.org/moneter/bi-rate/penjelasan/Contents/Default.aspx,BI Rate
5403631742b53eac2f8ef82d,http://wikidpr.org/news/fit-proper-calon-deputi-gubernur-bank-indonesia---komisi-11-uji-kelayakan-dody-budi-waluyo-erwin-rijanto-dan-hendy-sulistiowati,sumber
5403631742b53eac2f8ef82d,http://wikidpr.org/news/bank-tabungan-negara---rapat-komisi-11-dengan-btn,sumber
5403631742b53eac2f8ef891,http://wikidpr.org/news/ruu-pertanahan---rapat-komisi-2-dengan-pakar-pakar-pertanahan,sumber
5403631742b53eac2f8ef891,http://wikidpr.org/news/pemekaran-wilayah-garut-selatan-dan-papua---rapat-dengar-pendapat-komisi-2-dan-pemda-garut-dan-papua,sumber
5403631742b53eac2f8ef864,http://wikidpr.org/rangkuman/pembahasan-tingkat-1-ruu-penetapan-batas-zona-ekonomi-eksklusif-republik-indonesia-dengan-republik-filipina-raker-dengan-tim-pemerintah,sumber
5403631742b53eac2f8ef864,http://wikidpr.org/rangkuman/ruu-ite---raker-komisi-1-dengan-menteri-komunikasi-dan-informatika,sumber
5403631742b53eac2f8ef864,http://www.hukumonline.com/pusatdata/detail/27912/nprt/1011/undangundang-nomor-11-tahun-2008,UU Nomor 11 Tahun 2008
5403631742b53eac2f8ef864,https://id.wikipedia.org/wiki/Kitab_Undang-undang_Hukum_Pidana,KUHP
5403631742b53eac2f8ef864,http://www.hukumonline.com/pusatdata/detail/27912/nprt/1011/undangundang-nomor-11-tahun-2008,UU ITE
5403631742b53eac2f8ef864,http://wikidpr.org/rangkuman/revisi-uu-ite-rapat-kerja-komisi-1-dengan-menkominfo-dan-kemenkumham,sumber
5403631742b53eac2f8ef864,http://wikidpr.org/rangkuman/penanganan-kejahatan-siber-ransomware-wannacry-fake-account-sara-hoax-dan-ujaran-kebencian---raker-komisi-1-dengan-menkominfo,sumber
5403631742b53eac2f8ef864,http://wikidpr.org/rangkuman/evaluasi-kinerja---raker-komisi-1-dengan-kemenkominfo,sumber
5403631742b53eac2f8ef864,http://www.kpi.go.id/,KPI
5403631742b53eac2f8ef864,http://dewanpers.or.id/,Dewan Pers
5403631742b53eac2f8ef864,http://wikidpr.org/rangkuman/rencana-strategis-kementerian-komunikasi-dan-informatika---rapat-komisi-1-dengan-menkominfo-kpi-dewan-pers-dan-kip,sumber
5403631742b53eac2f8ef864,http://news.detik.com/berita/2240843/anggaran-e-ktp-lebih-dari-rp-6-t-mendagri-harus-profesional,Rp.6 triliun yang dianggarkan sebelumnya untuk Program e-KTP
5403631742b53eac2f8ef864,http://wikidpr.org/news/rencana-strategis-kementerian-komunikasi-dan-informatika---rapat-komisi-1-dengan-menkominfo-kpi-dewan-pers-kip-dan-antara,sumber
5403631742b53eac2f8ef864,http://www.asean.fta.govt.nz/,AANZFTA
5403631742b53eac2f8ef864,http://www.hukumonline.com/pusatdata/downloadfile/lt4cf7571d13eae/parent/lt4cf7567b561d9+&cd=1&hl=en&ct=clnk&gl=id,AIFTA
5403631742b53eac2f8ef864,http://wikidpr.org/news/ratifikasi-protokol-perdagangan-komisi-1-rdp-dengan-dirjen-kemenlu-dirjen-kemendag-dan-dirjen-hukum-perjanjian-internasional,sumber
5403631742b53eac2f8ef72f,http://id.wikipedia.org/wiki/Puti_Guntur_Soekarno,sumber
5403631742b53eac2f8ef72f,http://profil.merdeka.com/indonesia/p/puti-pramathana-puspa-seruni-paundrianagari-guntur-soekarno-putri/,sumber
5403631742b53eac2f8ef72f,http://www.youtube.com/watch?v=mNTewwXoT20,sumber
5403631742b53eac2f8ef6f4,http://profil.merdeka.com/indonesia/s/surahman-hidayat/,sumber
5403631742b53eac2f8ef6f4,http://wikidpr.org/rangkuman/rkp-dan-rka-kl-2017---rapat-kerja-komisi-10-dengan-kementerian-pendidikan-dan-kebudayaan,sumber
5403631742b53eac2f8ef6f4,http://wikidpr.org/anggota/5403631742b53eac2f8ef7e4,Nuroji
5403631742b53eac2f8ef6f4,http://wikidpr.org/rangkuman/pip-ujian-nasional-tingkat-smp-isu-aktual---rapat-kerja-komisi-10-dengan-kemendikbud,sumber
5403631742b53eac2f8ef6f4,http://wikidpr.org/rangkuman/rapbn-p-2016-dan-ihps-ii-bpk-2015-rapat-dengar-pendapat-komisi-10-dengan-perpustakaan-nasional-ri,sumber
5403631742b53eac2f8ef6f4,http://wikidpr.org/news/pengambilan-suara-mkd-tentang-kelanjutan-sidang-tentang-laporan-menteri-esdm-terhadap-ketua-dpr-1-desember-2015,sumber
5403631742b53eac2f8ef6f4,http://wikidpr.org/news/rangkuman-raker-komisi-10-dengan-menteri-riset-teknologi-dan-pendidikan-tinggi-16-april-2015,sumber
5403631742b53eac2f8ef6f4,http://wikidpr.org/news/perpusnas---rapat-dengar-pendapat-komisi-10-dan-perpustakaan-nasional-ri,sumber
5403631742b53eac2f8ef6f4,http://wikidpr.org/rangkuman/kemendikbud---rapat-kerja-komisi-10-dan-menteri-pendidikan-kebudayaan,sumber
5403631742b53eac2f8ef6bb,http://www.lemhannas.go.id/,Lemhanas
5403631742b53eac2f8ef6bb,http://wikidpr.org/rangkuman/ruu-pilkada-rapat-kerja-komisi-2-dengan-mendagri-kemenkumham-kemenkeu-dan-dpr-ri,sumber
5403631742b53eac2f8ef6bb,http://jdih.kpu.go.id/peraturan-kpu,PKPU
5403631742b53eac2f8ef6bb,http://wikidpr.org/rangkuman/pilkada-serentak-2017-dan-draf-peraturan-kpu---rapat-dengar-pendapat-komisi-2-dengan-kpu-bawaslu-dan-dirjen-otda-kemendagri,sumber
5403631742b53eac2f8ef6bb,http://wikidpr.org/rangkuman/rpp-desertada-dan-penataan-daerah---rdp-komisi-2-dengan-ditjen-otda-kemendagri,sumber
5403631742b53eac2f8ef6bb,http://wikidpr.org/news/perppu-pilkada---rapat-kerja-komisi-2-dan-mendagri-menkumham,sumber
5403631742b53eac2f8ef6bb,https://www.facebook.com/LKITnews/posts/10151383751605749,honorer K2
5403631742b53eac2f8ef6bb,https://www.facebook.com/LKITnews/posts/10151383751605749,honorer K2
5403631742b53eac2f8ef6bb,http://wikidpr.org/rangkuman/penyelesaian-tenaga-honorer-k2---rapat-kerja-komisi-2-dengan-menteri-pendayagunaan-aparatur-negara-dan-reformasi-birokrasi,sumber
5403631742b53eac2f8ef6bb,http://wikidpr.org/rangkuman/fit-and-proper-test-calon-ori---rapat-dengar-pendapat-komisi-2-dengan-calon-ori,sumber
5403631742b53eac2f8ef6bb,http://wikidpr.org/news/rencana-strategis-kementerian-sekretariat-negara-sekretariat-kabinet---rapat-komisi-2-dengan-mensetneg-dan-menseskab,sumber
5403631742b53eac2f8ef6bc,http://wikidpr.org/news/pengambilan-suara-mkd-tentang-kelanjutan-sidang-tentang-laporan-menteri-esdm-terhadap-ketua-dpr-1-desember-2015,sumber
5403631742b53eac2f8ef6bc,http://wikidpr.org/news/rencana-strategis-kementerian-pertanian---rapat-komisi-4-dengan-menteri-pertanian,sumber
5403631742b53eac2f8ef795,https://id.wikipedia.org/wiki/Ad_hoc,ad hoc
5403631742b53eac2f8ef795,http://wikidpr.org/rangkuman/revisi-uu-kpk---rapat-dengar-pendapat-baleg-dengan-pengusul-ruu-kpk,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/news/ruu-kewirausahaan-nasional-rapat-dengar-pendapat-baleg-dengan-pengusul-ruu-kewirausahaan-nasional,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/news/perppu-kpk---rapat-komisi-3-dengan-para-pakar-hukum-tata-negara,sumber
5403631742b53eac2f8ef795,https://twitter.com/azackys,
5403631742b53eac2f8ef795,http://wikidpr.org/rangkuman/klarifikasi-perseteruan-fpi-dengan-gmbi-di-jawa-barat-rapat-dengar-pendapat-umum-komisi-3-dengan-gnpf-mui,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/rangkuman/buku-ii-ruu-kuhp---panja-ruu-kuhp-komisi-3-rdp-dengan-tim-pemerintah,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/rangkuman/rka-kl-2017---rapat-kerja-komisi-3-dpr-ri-dengan-jaksa-agung-,sumber
5403631742b53eac2f8ef795,http://www.kontras.org/,KontraS
5403631742b53eac2f8ef795,http://wikidpr.org/rangkuman/laporan-masyarakat-atas-kematian-siyono-rdpu-komisi-3-dengan-pp-muhammadiyah-komnas-ham-dan-kontras,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/news/revisi-kuhp-dan-kinerja-kpk---rapat-dengar-pendapat-komisi-iii-dengan-pimpinan-kpk,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/news/mekanisme-pemantauan-peninjauan-pelaksanaan-undang-undang---rapat-baleg,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/news/badan-nasional-penanggulangan-terorisme---rapat-komisi-3-dengan-bnpt,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/news/penanggulangan-pemberantasan-terorisme---rapat-komisi-3-dengan-bnpt,sumber
5403631742b53eac2f8ef795,http://wikidpr.org/news/rencana-strategis-kementerian-hukum-dan-ham---rapat-komisi-3-dengan-menhumkam,sumber
5403631742b53eac2f8ef730,http://nasional.kompas.com/read/20http://wikidpr.org/25/03565781/menelusuri.kembali.perjalanan.nazaruddin,sumber
5403631742b53eac2f8ef794,http://www.merdeka.com/peristiwa/kasus-hambalang-politikus-golkar-ferdiansyah-diperiksa-kpk.html,sumber
5403631742b53eac2f8ef794,http://www.manajemenpendidikantinggi.net/index.php/component/content/article/10-halaman/114-manfaat-perubahan-menjadi-ptn-bh,PTN BH
5403631742b53eac2f8ef794,http://pbpdgi.or.id/,PDGI
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/kebijakan-program-dokter-layanan-primer-dlp---raker-panja-prodi-primer-dengan-kemenristekdikti-ri,sumber
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/rka-kl-2016-rapat-kerja-komisi-10-dengan-menristekdikti-tentang-rencana-kerja-anggaran-kementerian-negaralembaga,sumber
5403631742b53eac2f8ef794,http://www.arti-definisi.com/Pagu%20indikatif,pagu indikatif
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/persetujuan-rapbn-p-2016-rapat-kerja-komisi-10-dengan-menteri-pendidikan-dan-kebudayaan,sumber
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/pip-ujian-nasional-tingkat-smp-isu-aktual---rapat-kerja-komisi-10-dengan-mendikbud,sumber
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/evaluasi-kinerja-realisasi-apbn-2016-dan-hasil-pemeriksaan-bpk-rapat-kerja-komisi-10-dengan-menpora,sumber
5403631742b53eac2f8ef794,http://www.organisasi.org/19http://wikidpr.org/arti-singkatan-rkakl-kepanjangan-dari-rkakl-kamus-akronim-bahasa-indonesia.html,RKA-KL
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/lptk-dan-program-beasiswa-perguruan-tinggi---rapat-kerja-komisi-10-dengan-menristekdikti-ri-,sumber
5403631742b53eac2f8ef794,http://tabloidkabarfilm.com/berita/1256/1256.html,Pusbang Film
5403631742b53eac2f8ef794,https://id.wikipedia.org/wiki/Badan_Ekonomi_Kreatif,Bekraf
5403631742b53eac2f8ef794,http://lsf.go.id/,LSF
5403631742b53eac2f8ef794,http://www.bpi.or.id/,BPI
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/panja-perfilman---rapat-dengar-pendapat-dengan-ppfn,sumber
5403631742b53eac2f8ef794,http://wikidpr.org/news/penurunan-pagu-anggaran-kemenristekdikti-tahun-2016-rapat-kerja-komisi-10-dengan-menristekdikti,sumber
5403631742b53eac2f8ef794,http://wikidpr.org/news/pelaksanaan-apbn-2015-rapat-dengar-pendapat-komisi-10-dengan-kepala-perpustakaan-nasional,sumber
5403631742b53eac2f8ef794,http://www.hukumonline.com/pusatdata/detail/13662/nprt/538/uu-no-20-tahun-2003-sistem-pendidikan-nasional,UU No.20 Tahun 2003
5403631742b53eac2f8ef794,http://pramukatunaskelapa.blogspot.co.id/20http://wikidpr.org/uu-no-12-tahun-2011-tentang-gerakan.html,UU No.12 Tahun 2010
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/pramuka---rapat-komisi-10-dengan-kwarnas-pramuka,sumber
5403631742b53eac2f8ef794,http://visiuniversal.blogspot.co.id/20http://wikidpr.org/pengertian-dan-istilah-operasional-pnf.html,SKB
5403631742b53eac2f8ef794,http://visiuniversal.blogspot.co.id/20http://wikidpr.org/pengertian-dan-istilah-operasional-pnf.html,PKBM
5403631742b53eac2f8ef794,http://www.tnp2k.go.http://wikidpr.org/tanya-jawab/klaster-i/program-indonesia-pintar-melalui-kartu-indonesia-pintar-kip/,Program Indonesia Pintar
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/program-indonesia-pintar---rapat-panja-komisi-10-dengan-sekjen-kemdikbud,sumber
5403631742b53eac2f8ef794,http://www.lpdp.kemenkeu.go.id/,LPDP
5403631742b53eac2f8ef794,http://wikidpr.org/news/kementerian-pariwisata-badan-ekonomi-kreatif---rapat-komisi-10-dengan-menpar-bekraf,sumber
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/kemendikbud---rapat-kerja-komisi-10-dan-menteri-pendidikan-dan-kebudayaan-lanjutan,sumber
5403631742b53eac2f8ef794,http://wikidpr.org/rangkuman/kemendikbud---rapat-kerja-komisi-10-dan-menteri-pendidikan-kebudayaan,sumber
5403631742b53eac2f8ef865,https://nasional.tempo.co/read/news/20http://wikidpr.org/16/078828249/pdip-usulkan-ruu-pertembakauan-dibahas-dalam-pansus,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/anggota/5403631742b53eac2f8ef865,Haerudin
5403631742b53eac2f8ef865,http://wikidpr.org/anggota/5403631742b53eac2f8ef865,Haerudin
5403631742b53eac2f8ef865,http://wikidpr.org/rangkuman/pengambilan-keputusan-tingkat-1-ruu-perlindungan-dan-pemberdayaan-nelayan-pembudidaya-ikan-serta-petambak-garam-rapat-pleno-komisi-4-dengan-menkp-kemenkumham-dan-kemenkeu,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/rangkuman/konsepsi-ruu-konservasi-sda-hayati-dan-ekosistemnya-serta-ruu-sistem-budidaya-tanaman-rapat-dengar-pendapat-komisi-4-dengan-badan-keahlian-dpr-ri-,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/rangkuman/ruu-kewirausahaan-nasional-rapat-pleno-baleg-terhadap-ruu-kewirausahaan-nasional,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/ruu-pengampunan-pajak---rapat-pleno-baleg,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/ruu-perlindungan-nelayan---rapat-komisi-4-dengan-dirjen-perikanan-tangkap-dirjen-perikanan-budidaya-dan-dirjen-kp3k-,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/ruu-larangan-minuman-beralkohol---rapat-pleno-badan-legislasi-dengan-pengusul-ruu,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/rangkuman/perawat-menuntut-diangkat-menjadi-pns---audiensi-komisi-2-dengan-ppni,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/rangkuman/evaluasi-kinerja-kementerian-pertanian---rapat-kerja-komisi-4-dengan-menteri-pertanian,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/kementerian-pertanian---rapat-kerja-komisi-4-dengan-menteri-pertanian,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/rapbn-tahun-2016-kementerian-lingkungan-hidup-dan-kehutanan---rapat-kerja-komisi-4-dengan-menteri-lhk,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/perubahan-peruntukan-kawasan-hutan---rapat-komisi-4-dengan-gubernur-bangka-belitung-dan-gubernur-kepulauan-riau,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/perburuan-perdagangan-ilegal-satwa-langka-rapat-komisi-4-dengan-menteri-lingkungan-hidup-kehutanan,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/kementerian-lingkungan-hidup-dan-kehutanan---rapat-kerja-komisi-4-dengan-menteri-lhk,sumber
5403631742b53eac2f8ef865,http://wikidpr.org/news/persetujuan-komisi-4-untuk-anggaran-kementrian-lingkungan-hidup-dan-kehutanan,sumber
5403631742b53eac2f8ef6f5,http://wikidpr.org/anggota/59ccb62f05a680e40a000002,Toriq Hidayat
5403631742b53eac2f8ef6f5,http://wikidpr.org/rangkuman/pandangan-fraksi-atas-kerangka-ekonomi-makro-dan-perpanjangan-waktu-ruu-ibadah-haji-dan-umroh---paripurna-98,sumber
5403631742b53eac2f8ef6f5,http://wikidpr.org/news/jpnn-gantikan-anis-sohibul-iman-jadi-presiden-pks,sumber
5403631742b53eac2f8ef6f5,https://nasional.tempo.co/read/news/20http://wikidpr.org/02/078816833/sohibul-iman-sebut-demo-4-november-bukan-masalah-politik,sumber
5403631742b53eac2f8ef6f5,http://www.kopertis12.or.id/20http://wikidpr.org/21/seputar-boptn-bantuan-operasional-ptn-dan-ukt-uang-kuliah-tunggal.html,BOPTN
5403631742b53eac2f8ef6f5,http://wikidpr.org/rangkuman/bantuan-operasional-perguruan-tinggi-negeri---rapat-komisi-10-dengan-rektor-rektor-ptn,sumber
5403631742b53eac2f8ef6f5,http://www.jpnn.com/read/20http://wikidpr.org/17/310180/Politikus-PKS-Minta-Saksi-Pengaturan-Skor-Timnas-Lapor-ke-Polisi,sumber
5403631742b53eac2f8ef6f5,http://wikidpr.org/rangkuman/kemendikbud---rapat-kerja-komisi-10-dan-menteri-pendidikan-dan-kebudayaan-lanjutan,sumber
5403631742b53eac2f8ef6f5,http://wikidpr.org/news/kualitas-pengajar---audiensi-komisi-10-dengan-lpem-feui-dan-pppi,sumber
5403631742b53eac2f8ef6f5,http://majalahvisioneer.com/index.php/fokus/269-ilp-ptnb-minta-presiden-mengeluarkan-peraturan-pemerintah,PTNB
5403631742b53eac2f8ef6f5,http://wikidpr.org/rangkuman/status-pendidik-perguruan-tinggi-negeri-baru---audiensi-komisi-10-dengan-ilp-ptnb,sumber
5403631742b53eac2f8ef6f5,http://wikidpr.org/rangkuman/kemenpora---rapat-kerja-komisi-10-dan-menteri-pemuda-olahraga,sumber
5403631742b53eac2f8ef6f5,http://wikidpr.org/anggota/5403631742b53eac2f8ef6f5,Mohamad Sohibul Iman
5403631742b53eac2f8ef6f5,http://wikidpr.org/news/pssi---rapat-dengar-pendapat-umum-komisi-10-dan-pssi,sumber
5403631742b53eac2f8ef892,http://wikidpr.org/rangkuman/rapbn-p-2016-raker-dan-rdp-komisi-5-dengan-mitra-kerja,sumber
5403631742b53eac2f8ef892,http://wikidpr.org/rangkuman/rapbn-p-2016-raker-dan-rdp-komisi-5-dengan-mitra-kerja,sumber
5403631742b53eac2f8ef82e,http://wikidpr.org/rangkuman/masukan-terhadap-ruu-minol---pansus-ruu-minol-rapat-dengar-pendapat-dengan-kabareskrim-anang-iskandar,sumber
5403631742b53eac2f8ef82e,http://wikidpr.org/rangkuman/status-kepegawaian-bidan-ptt---audiensi-komisi-9-dengan-bidan-ptt,sumber
5403631742b53eac2f8ef82e,https://www.academia.edu/17294723/PP_No_78_Tahun_2015_Tentang_Pengupahan,PP 78
5403631742b53eac2f8ef82e,https://www.academia.edu/17294723/PP_No_78_Tahun_2015_Tentang_Pengupahan,PP 78
5403631742b53eac2f8ef82e,https://www.academia.edu/17294723/PP_No_78_Tahun_2015_Tentang_Pengupahan,PP 78
5403631742b53eac2f8ef82e,https://www.academia.edu/17294723/PP_No_78_Tahun_2015_Tentang_Pengupahan,PP 78
5403631742b53eac2f8ef82e,http://wikidpr.org/news/pro-kontra-pp-no-78-tahun-2015-dan-isu-ketenagakerjaan-rapat-kerja-komisi-9-dengan-menteri-ketenagakerjaan-dan-transmigrasi,sumber
5403631742b53eac2f8ef82e,http://wikidpr.org/news/pengawasan-obat-makanan-berbahaya-rapat-komisi-9-dengan-bpom-ri,sumber
5403631742b53eac2f8ef82e,http://wikidpr.org/news/tuntutan-penghapusan-sistem-outsourcing-di-bumn---rapat-dengar-pendapat-umum-komisi-9-dengan-gerakan-bersama-geber-bumn-,sumber
5403631742b53eac2f8ef82e,http://wikidpr.org/news/bkkbn---rapat-dengar-pendapat-komisi-9-dan-bkkbn-15-april-2015,sumber
5403631742b53eac2f8ef82e,http://www.aktual.co/ekonomibisnis/iuran-tidak-dinaikkan-bpjs-bakal-alami-defisit-rp11-triliun,defisit pada BPJS Kesehatan
5403631742b53eac2f8ef82e,http://wikidpr.org/news/dewan-jaminan-sosial-nasional---rapat-dengar-pendapat-komisi-9-dan-djsn,sumber
5403631742b53eac2f8ef82e,http://wikidpr.org/news/bpom---rapat-dengar-pendapat-komisi-9-dengan-badan-pengawas-obat-dan-makanan,sumber
5403631742b53eac2f8ef7e8,http://www.jpnn.com/index.php?mib=berita.detail&id=199763,sumber
5403631742b53eac2f8ef7e8,http://wikidpr.org/news/dau-dak-transfer-daerah-desa-diy-otsus---rapat-kerja-badan-anggaran-dan-menteri-keuangan,sumber
5403631742b53eac2f8ef7e8,http://wikidpr.org/news/pusinfoppdi.or.id/,PPDI
5403631742b53eac2f8ef7e8,http://wikidpr.org/news/kepegawaian-perangkat-desa-audiensi-komisi-2-dpr-ri-dengan-persatuan-perangkat-desa-indonesia,sumber
5403631742b53eac2f8ef697,http://wikidpr.org/rangkuman/laporan-panja-ruu-terorisme---rdp-pansus-dengan-tim-pemerintah-dan-densus-88,sumber
5403631742b53eac2f8ef697,http://wikidpr.org/rangkuman/persetujuan-ruu-anti-terorisme-raker-pansus-dengan-menteri-hukum-dan-ham,sumber
5403631742b53eac2f8ef697,http://wikidpr.org/rangkuman/pembahasan-tingkat-1-ruu-kerjasama-dengan-china-dan-jerman---rapat-kerja-komisi-1-dengan-menteri-pertahanan,sumber
5403631742b53eac2f8ef697,http://wikidpr.org/rangkuman/penanganan-kejahatan-siber-ransomware-wannacry-fake-account-sara-hoax-dan-ujaran-kebencian---raker-komisi-1-dengan-menkominfo,sumber
5403631742b53eac2f8ef697,https://id.wikipedia.org/wiki/Televisi_Republik_Indonesia,TVRI
5403631742b53eac2f8ef697,http://wikidpr.org/rangkuman/pembahasan-hal-hal-yang-terkait-dengan-lsf---rdp-komisi-1-dengan-lsf-dan-sekjen-kemendikbud,sumber
5403631742b53eac2f8ef697,http://wikidpr.org/news/lembaga-sensor-indonesia---rapat-dengar-pendapat-komisi-1-dan-insan-perfilman,sumber
5403631742b53eac2f8ef697,http://www.sipayo.com/20http://wikidpr.org/pengertian-dan-bahaya-proxy-war.html,proxy war
5403631742b53eac2f8ef697,https://id.wikipedia.org/wiki/Punk_rock,Punk dan Rock
5403631742b53eac2f8ef697,http://wikidpr.org/rangkuman/evaluasi-proker-tahun-2016-dan-rencana-proker-tahun-2017-rapat-dengar-pendapat-komisi-1-dengan-ketua-lembaga-sensor-film-lsf,sumber
5403631742b53eac2f8ef697,http://wikidpr.org/rangkuman/evaluasi-kinerja---raker-komisi-1-dengan-kemenkominfo,sumber
5403631742b53eac2f8ef697,http://wikidpr.org/news/penetapan-asumsi-dasar-makro-ekonomi-apbn-2016---rapat-banggar-dengan-panja-pemerintah,sumber
5403631742b53eac2f8ef697,http://wikidpr.org/news/rencana-strategis-kementerian-komunikasi-dan-informatika---rapat-komisi-1-dengan-menkominfo-kpi-dewan-pers-kip-dan-antara,sumber
5403631742b53eac2f8ef82f,"http://www.jpnn.com/read/20http://wikidpr.org/29/360361/Soal-UU-Tapera,-DPR-Siap-Layani-Gugatan-Apindo-",sumber
5403631742b53eac2f8ef82f,http://nasional.rimanews.com/politik/read/20160229/264585/DPR-Hati-Hati-Bahas-i-Tax-Amnesty-i-,sumber
5403631742b53eac2f8ef82f,http://wikidpr.org/news/uu-pilkada-2015,sumber
5403631742b53eac2f8ef82f,http://news.metrotvnews.com/read/20http://wikidpr.org/23/502941/agus-hermanto-taksi-online-harus-diatur,sumber
5403631742b53eac2f8ef82f,http://wikidpr.org/news/rapbn-p---rapat-konsultasi-pimpinan-dpr-dan-4-menko,sumber
5403631742b53eac2f8ef82f,http://wikidpr.org/news/merdeka-wakil-ketua-dpr-agus-hermanto-perppu-pilkada-komisi-ii-tak-boleh-panggil-sby,baca disini
5403631742b53eac2f8ef82f,wikidpr.org/news/sindo-wakil-ketua-dpr-agus-hermanto-reses-usai-target-terdekat-dpr-menyikapi-perppu-pilkada-apbnp,baca disini
5403631742b53eac2f8ef82f,http://wikidpr.org/news/liputan6-tanggapan-dpr-soal-kebijakan-harga-bbm-baru,baca disini
5403631742b53eac2f8ef82f,http://wikidpr.org/news/okezone-agus-hermanto-wakil-ketua-dpr-langkah-jokowi-turunkan-harga-bbm-sudah-benar,baca disini
5403631742b53eac2f8ef82f,http://wikidpr.org/news/reses-dpr-belum-bisa-gelar-rapat-terkait-airasia,baca disini
5403631742b53eac2f8ef82f,http://wikidpr.org/news/republika-wakil-ketua-dpr-agus-hermanto-dpr-minta-pemerintah-usut-kejanggalan-jadwal-qz8501,baca disini
5403631742b53eac2f8ef82f,http://wikidpr.org/news/jpnn-agus-hermanto-teknologi-atc-bandara-harus-diupgrade,baca disini
5403631742b53eac2f8ef82f,http://wikidpr.org/news/republika-dpr-agus-hermanto-sesalkan-jokowi-tidak-ucapkan-empati-ke-keluarga-air-asia,baca disini
5403631742b53eac2f8ef6bd,http://wikidpr.org/anggota/5403631742b53eac2f8ef741,Damayanti Wisnu Putranti.
5403631742b53eac2f8ef6bd,http://news.metrotvnews.com/read/20http://wikidpr.org/25/490103/hindari-pewarta-politikus-pkb-nekat-lari-larian-di-jalur-cepat,sumber
5403631742b53eac2f8ef698,http://wikidpr.org/anggota/5403631742b53eac2f8ef6ac,Akbar Faisal
5403631742b53eac2f8ef698,http://nasional.kompas.com/read/20http://wikidpr.org/24/16593151/Sejumlah.Fraksi.Ganti.Anggotanya.di.MKD,sumber
5403631742b53eac2f8ef698,http://wikidpr.org/rangkuman/rka-dan-rkp-kl-tahun-2017-dan-rapbn-p-2016---rapat-kerja-komisi-4-dpr-ri-dengan-menteri-lingkungan-hidup-dan-kehutanan-,sumber
5403631742b53eac2f8ef698,http://wikidpr.org/rangkuman/reklamasi-teluk-jakarta---rapat-dengar-komisi-4-dengan-eselon-1-kemenlhk-dan-kemenkp,sumber
5403631742b53eac2f8ef698,https://id.wikipedia.org/wiki/Dana_Alokasi_Khusus,DAK
5403631742b53eac2f8ef698,http://wikidpr.org/news/anggaran-mitra-kementerian-dan-bulog---rapat-kerja-komisi-4-dengan-kemenkp-kemenlhk-dan-kementan-serta-rapat-dengar-pendapat-dengan-dirut-bulog,sumber
5403631742b53eac2f8ef698,http://www.pertanian.go.id/,Kementan
5403631742b53eac2f8ef698,https://id.wikipedia.org/wiki/Embung,embung
